022019111142001801007 B00004780000478000000000000000000186000023700000010000000000028200000000000000S
022019111142001801008 U00005560000556000000000000000000234000032300000000000002000038600000000000000S
022019111142001801009 A00006520000652000000000000000000297000040100000020000000000047900000000000000S
022019111142001801009 B00006030000603000000000000000000265000035400000010000001000042400000000000000S
022019111142001901001 U00007580000758000000000000000000267000038700000000000004000044100000000000000S
022019111142001901002 A00007930000793000000000000000000358000045900000030000001000055100000000000000S
022019111142001901002 B00007960000796000000000000000000330000044100000020000001000053900000000000000S
022019111142001901003 A00007500000750000000000000000000316000043900000000000001000053700000000000000S
022019111142001901003 B00008140000814000000000000000000329000046300000030000005000054300000000000000S
022019111142001901004 A00005470000547000000000000000000256000030400000060000000000037300000000000000S
022019111142001901004 B00006300000630000000000000000000249000032100000030000002000040300000000000000S
022019111142001901005 A00007230000723000000000000000000290000042900000020000001000048800000000000000S
022019111142001901005 B00008370000837000000000000000000353000047400000050000003000055700000000000000S
022019111142001901007 A00008440000844000000000000000000368000050100000030000002000060200000000000000S
022019111142001901007 B00009400000940000000000000000000413000058400000040000002000069100000000000000S
022019111142001901008 U00005090000509000000000000000000230000032500000050000000000037400000000000000S
022019111142001901009 A00004580000458000000000000000000156000024200000030000001000027200000000000000S
022019111142001901009 B00004930000493000000000000000000189000025000000010000000000030600000000000000S
022019111142002001001 U00001140000114000000000000000000038000004900000000000000000006400000000000000S
022019111142002101001 U00001850000185000000000000000000050000006200000020000000000010200000000000000S
022019111142002201001 U00008490000849000000000000000000301000045400000080000003000056300000000000000S
022019111142002301001 U00004410000441000000000000000000147000019900000010000003000025000000000000000S
022019111142002401001 U00003950000395000000000000000000121000021800000040000000000024100000000000000S
022019111142002501001 A00005570000557000000000000000000228000033600000010000002000040800000000000000S
022019111142002501001 B00005530000553000000000000000000193000029200000030000001000037600000000000000S
022019111142002601001 U00002070000207000000000000000000120000015100000040000001000016700000000000000S
022019111142002701001 A00008100000810000000000000000000337000047400000020000003000056500000000000000S
022019111142002701001 B00009230000923000000000000000000368000053800000000000000000065400000000000000S
022019111142002701002 A00004200000420000000000000000000145000022700000040000001000025900000000000000S
022019111142002701002 B00003630000363000000000000000000146000019800000020000000000022900000000000000S
022019111142002701002 C00002450000245000000000000000000089000012400000020000001000014400000000000000S
022019111142002801001 A00007700000770000000000000000000310000044900000010000001000052600000000000000S
022019111142002801001 B00006740000674000000000000000000262000035800000020000000000045700000000000000S
022019111142002801002 U00008100000810000000000000000000271000037400000030000000000045200000000000000S
022019111142002901001 A00006560000656000000000000000000348000044500000020000008000051100000000000000S
022019111142002901001 B00006530000653000000000000000000325000042800000010000000000050100000000000000S
022019111142002901002 A00006850000685000000000000000000328000043100000020000003000049500000000000000S
022019111142002901002 B00006640000664000000000000000000312000041000000040000000000048000000000000000S
022019111142002901003 U00008260000826000000000000000000369000049500000010000001000059000000000000000S
022019111142002902001 U00007800000780000000000000000000307000041800000040000000000051300000000000000S
022019111142003001001 A00006680000668000000000000000000334000042500000040000005000048500000000000000S
022019111142003001001 B00006980000698000000000000000000362000046300000040000001000050500000000000000S
022019111142003001002 A00005420000542000000000000000000269000034600000020000000000038300000000000000S
022019111142003001002 B00005370000537000000000000000000279000034100000020000002000037200000000000000S
022019111142003001003 U00008190000819000000000000000000397000054500000040000004000060200000000000000S
022019111142003001004 A00006090000609000000000000000000273000036200000020000007000039700000000000000S
022019111142003001004 B00005890000592000000000000000000248000033300000010000004000037400000000000000S
022019111142003001005 A00005100000511000000000000000000203000029300000010000004000034100000000000000S
022019111142003001005 B00005040000505000000000000000000218000029500000020000002000034500000000000000S
022019111142003002001 U00008380000838000000000000000000298000046800000020000000000055100000000000000S
022019111142003002002 A00004810000481000000000000000000194000026500000070000002000028900000000000000S
022019111142003002002 B00004680000468000000000000000000179000023000000000000003000026500000000000000S
022019111142003002003 A00004660000466000000000000000000221000028700000030000003000032100000000000000S
022019111142003002003 B00004550000455000000000000000000200000026300000040000001000030900000000000000S
022019111142003002004 A00005030000503000000000000000000181000027400000040000004000030900000000000000S
022019111142003002004 B00004610000461000000000000000000170000023100000010000002000028700000000000000S
022019111142003002005 A00004540000454000000000000000000201000028700000010000001000033100000000000000S
022019111142003002005 B00004340000434000000000000000000213000028900000030000002000032600000000000000S
022019111142003003001 A00006720000672000000000000000000277000035800000000000003000040600000000000000S
022019111142003003001 B00006280000628000000000000000000270000034700000040000002000039000000000000000S
022019111142003003003 U00007470000747000000000000000000353000046500000060000001000052800000000000000S
022019111142003003004 U00006340000634000000000000000000314000038300000020000001000044700000000000000S
022019111142003004001 A00004540000454000000000000000000212000028500000050000000000033400000000000000S
022019111142003004001 B00004250000425000000000000000000190000024600000010000002000028900000000000000S
022019111142003004002 U00007710000771000000000000000000347000050200000030000003000055700000000000000S
022019111142003004003 A00005170000517000000000000000000275000034800000040000002000038300000000000000S
022019111142003004003 B00005120000512000000000000000000258000032800000020000003000037100000000000000S
022019111142003004004 U00005190000519000000000000000000267000037400000040000002000041000000000000000S
022019111142003004005 U00007450000745000000000000000000294000042500000020000001000049300000000000000S
022019111142003004006 U00007660000766000000000000000000333000047200000020000001000052500000000000000S
022019111142003005001 A00004810000481000000000000000000191000029200000010000001000033000000000000000S
022019111142003005001 B00005180000518000000000000000000211000028100000020000000000032600000000000000S
022019111142003005002 U00006890000689000000000000000000346000044800000000000000000049300000000000000S
022019111142003005003 A00005510000551000000000000000000217000032300000030000003000035800000000000000S
022019111142003005003 B00005960000595000000000000000000241000034300000000000001000040500000000000000S
022019111142003005004 A00004500000450000000000000000000180000027900000010000002000030300000000000000S
022019111142003005004 B00004360000436000000000000000000169000025300000030000002000028900000000000000S
022019111142003101001 U00001850000185000000000000000000071000009200000030000001000010900000000000000S
022019111142003201001 A00005230000523000000000000000000233000031900000000000004000037200000000000000S
022019111142003201001 B00005970000597000000000000000000246000033200000010000000000040000000000000000S
022019111142003201002 A00004340000434000000000000000000190000023700000000000002000029300000000000000S
022019111142003201002 B00004410000441000000000000000000177000023300000010000002000028100000000000000S
022019111142003201003 A00002000000200000000000000000000076000009600000020000002000011700000000000000S
022019111142003201003 B00006580000658000000000000000000296000038300000010000001000047100000000000000S
022019111142003201003 C00006110000611000000000000000000271000038300000040000000000044500000000000000S
022019111142003201004 U00006210000621000000000000000000289000036700000000000003000041100000000000000S
022019111142003201005 A00004970000497000000000000000000204000029200000020000002000034400000000000000S
022019111142003201005 B00004760000476000000000000000000199000025900000000000001000031700000000000000S
022019111142003201006 U00008170000817000000000000000000297000043900000030000003000052100000000000000S
022019111142003201007 A00004870000487000000000000000000225000030400000000000002000036400000000000000S
022019111142003201007 B00005250000525000000000000000000242000032600000000000000000039700000000000000S
022019111142003201008 A00004420000442000000000000000000184000025200000030000000000030000000000000000S
022019111142003201008 B00004460000446000000000000000000201000026600000020000000000030700000000000000S
022019111142003201010 A00004390000439000000000000000000178000026200000010000003000031200000000000000S
022019111142003201010 B00004400000440000000000000000000181000027400000010000003000029900000000000000S
022019111142003301001 U00008580000858000000000000000000398000054600000010000006000063700000000000000S
022019111142003401001 A00008340000834000000000000000000328000047300000040000001000054800000000000000S
022019111142003401001 B00007850000785000000000000000000295000040900000020000002000049700000000000000S
022019111142003401002 A00008230000823000000000000000000368000050900000010000006000060700000000000000S
022019111142003401002 B00007580000758000000000000000000312000043600000010000004000052000000000000000S
022019111142003501001 U00004800000480000000000000000000230000030700000000000000000036100000000000000S
022019111142003601001 A00005960000596000000000000000000218000031700000010000001000039100000000000000S
022019111142003601001 B00005540000554000000000000000000199000029700000010000000000036800000000000000S
022019111142003601002 A00005470000547000000000000000000221000032700000010000003000037600000000000000S
022019111142003601002 B00005770000577000000000000000000243000034000000030000003000037900000000000000S
022019111142003601003 A00006060000606000000000000000000259000036200000040000002000042500000000000000S
022019111142003601003 B00005410000541000000000000000000249000034200000050000002000037800000000000000S
022019111142003601004 U00008030000803000000000000000000361000050100000000000000000056000000000000000S
022019111142003601005 A00006310000631000000000000000000290000041900000020000005000045400000000000000S
022019111142003601005 B00006410000641000000000000000000284000038300000040000004000045900000000000000S
022019111142003601006 A00005520000552000000000000000000236000034100000030000001000038000000000000000S
022019111142003601006 B00006440000644000000000000000000242000037300000040000002000043800000000000000S
022019111142003601007 A00007210000721000000000000000000222000034800000030000001000041900000000000000S
022019111142003601007 B00006430000643000000000000000000225000032400000030000000000039400000000000000S
022019111142003601008 A00006000000600000000000000000000227000033300000040000003000039700000000000000S
022019111142003601008 B00006680000668000000000000000000276000037600000010000003000045400000000000000S
022019111142003601009 A00004620000462000000000000000000197000029500000010000001000033400000000000000S
022019111142003601009 B00005200000520000000000000000000228000034100000020000001000038600000000000000S
022019111142003601010 U00005620000562000000000000000000204000028800000040000000000034300000000000000S
022019111142003601011 A00008080000808000000000000000000347000050900000050000006000056800000000000000S
022019111142003601011 B00007670000767000000000000000000352000048600000030000005000055400000000000000S
022019111142003601012 U00007650000765000000000000000000328000048400000050000003000054000000000000000S
022019111142003701001 U00001010000101000000000000000000039000005900000000000000000006900000000000000S
022019111142003801001 U00003870000387000000000000000000164000026200000020000001000029100000000000000S
022019111142003901001 U00007770000777000000000000000000361000048000000030000001000055000000000000000S
022019111142003901002 A00006800000680000000000000000000342000046500000030000002000052600000000000000S
022019111142003901002 B00006690000669000000000000000000371000048200000030000002000053300000000000000S
022019111142004001001 U00006840000684000000000000000000273000037800000050000004000046100000000000000S
022019111142004001002 A00004620000462000000000000000000186000026800000020000000000032100000000000000S
022019111142004001002 B00004610000461000000000000000000196000026800000000000001000032800000000000000S
022019111142004001003 U00008410000841000000000000000000388000053900000010000008000060000000000000000S
022019111142004001004 A00006780000678000000000000000000291000040100000010000002000045400000000000000S
022019111142004001004 B00006790000679000000000000000000268000039200000000000006000045400000000000000S
022019111142004001005 A00006340000634000000000000000000267000038800000030000002000044200000000000000S
022019111142004001005 B00005880000588000000000000000000221000035600000010000000000040400000000000000S
022019111142004001006 U00007010000701000000000000000000289000040000000000000001000045900000000000000S
022019111142004001007 A00004960000496000000000000000000167000025100000020000000000029800000000000000S
022019111142004001007 B00005300000530000000000000000000194000025100000020000003000033000000000000000S
022019111142004001008 U00008510000851000000000000000000280000040900000000000003000049800000000000000S
022019111142004001009 U00004770000477000000000000000000187000026400000020000003000030000000000000000S
022019111142004001010 A00007570000757000000000000000000297000042800000010000003000049800000000000000S
022019111142004001010 B00007070000707000000000000000000241000036800000070000003000043600000000000000S
022019111142004001011 U00007000000700000000000000000000269000036700000010000003000044600000000000000S
022019111142004001012 U00007320000732000000000000000000319000043700000030000003000049200000000000000S
022019111142004001013 A00008790000879000000000000000000341000047200000050000005000057700000000000000S
022019111142004001013 B00008240000824000000000000000000305000047000000010000007000056000000000000000S
022019111142004001014 U00006740000674000000000000000000215000030800000010000001000039700000000000000S
022019111142004001015 U00007310000731000000000000000000278000041700000000000001000053700000000000000S
022019111142004001016 A00008600000860000000000000000000323000047100000070000002000058900000000000000S
022019111142004001016 B00008250000825000000000000000000285000044000000090000007000054600000000000000S
022019111142004101001 U00002410000241000000000000000000081000010800000020000001000014000000000000000S
022019111142004201001 A00006120000612000000000000000000259000033500000000000001000039900000000000000S
022019111142004201001 B00005650000565000000000000000000231000029900000030000002000036700000000000000S
022019111142004201002 A00005830000583000000000000000000215000029300000000000000000036000000000000000S
022019111142004201002 B00005500000550000000000000000000220000027400000020000000000034000000000000000S
022019111142004201003 U00008700000870000000000000000000346000050500000020000000000058000000000000000S
022019111142004301001 A00005780000578000000000000000000260000034200000000000003000039700000000000000S
022019111142004301001 B00005240000524000000000000000000231000031800000000000003000038000000000000000S
022019111142004301001 C00006160000616000000000000000000238000033700000020000000000040400000000000000S
022019111142004401001 U00003550000355000000000000000000153000021400000010000000000026000000000000000S
022019111142004501001 A00005790000579000000000000000000248000032800000020000001000037500000000000000S
022019111142004501001 B00006330000633000000000000000000278000036900000050000004000043200000000000000S
022019111142004501001 C00006060000606000000000000000000254000033900000000000001000038100000000000000S
022019111142004501002 A00006430000643000000000000000000264000035400000000000001000044800000000000000S
022019111142004501002 B00005970000597000000000000000000267000034600000020000003000039800000000000000S
022019111142004501003 A00007810000781000000000000000000345000045400000030000002000054600000000000000S
022019111142004501003 B00008070000807000000000000000000335000044700000030000002000054700000000000000S
022019111142004501004 A00005690000569000000000000000000249000034600000030000002000041200000000000000S
022019111142004501004 B00005730000573000000000000000000243000034100000000000005000040500000000000000S
022019111142004502001 A00005990000599000000000000000000265000034400000030000002000038900000000000000S
022019111142004502001 B00006740000674000000000000000000236000032900000000000004000041500000000000000S
022019111142004502002 A00007610000761000000000000000000265000038300000030000002000046100000000000000S
022019111142004502002 B00007290000729000000000000000000247000036600000000000000000044200000000000000S
022019111142004502003 U00007690000769000000000000000000211000040300000010000004000048900000000000000S
022019111142004502004 A00007990000799000000000000000000246000039800000080000002000047800000000000000S
022019111142004502004 B00008130000813000000000000000000255000040600000010000002000049700000000000000S
022019111142004502005 A00006740000674000000000000000000261000036600000020000002000044100000000000000S
022019111142004502005 B00006400000640000000000000000000218000033500000000000004000041900000000000000S
022019111142004502006 A00005290000529000000000000000000243000032600000020000001000039200000000000000S
022019111142004502006 B00005170000517000000000000000000238000031100000000000002000038300000000000000S
022019111142004502007 A00005110000511000000000000000000198000028100000010000001000033500000000000000S
022019111142004502007 B00005240000524000000000000000000241000033900000020000003000036700000000000000S
022019111142004502008 A00007820000782000000000000000000298000045800000050000004000051800000000000000S
022019111142004502008 B00007120000712000000000000000000258000039500000020000001000047700000000000000S
022019111142004502009 U00007370000737000000000000000000282000041800000040000005000054200000000000000S
022019111142004502010 A00006480000648000000000000000000274000039300000020000000000049800000000000000S
022019111142004502010 B00006340000634000000000000000000284000039500000050000003000047200000000000000S
022019111142004502010 C00006520000652000000000000000000282000040000000020000003000047400000000000000S
022019111142004503001 A00007290000729000000000000000000235000042200000030000002000049800000000000000S
022019111142004503001 B00007180000718000000000000000000316000041300000000000003000049900000000000000S
022019111142004503002 U00008630000863000000000000000000321000044900000030000000000053900000000000000S
022019111142004503003 U00008490000849000000000000000000333000045500000020000004000055800000000000000S
022019111142004503004 U00006710000671000000000000000000241000031400000030000003000036900000000000000S
022019111142004503005 A00005520000552000000000000000000195000025800000040000001000031700000000000000S
022019111142004503005 B00005420000542000000000000000000193000027200000030000001000032000000000000000S
022019111142004503006 A00005440000544000000000000000000204000029800000040000001000036100000000000000S
022019111142004503006 B00004880000488000000000000000000178000024200000030000003000030100000000000000S
022019111142004503007 A00004930000493000000000000000000179000025800000030000001000030600000000000000S
022019111142004503007 B00005430000543000000000000000000184000026500000040000003000030100000000000000S
022019111142004503008 A00004300000430000000000000000000172000021900000010000002000025500000000000000S
022019111142004503008 B00004550000455000000000000000000169000023100000000000000000027800000000000000S
022019111142004503009 A00004960000496000000000000000000216000028800000000000000000033500000000000000S
022019111142004503009 B00005120000512000000000000000000194000028300000040000000000033000000000000000S
022019111142004503010 A00006150000615000000000000000000235000033700000040000001000040200000000000000S
022019111142004503010 B00005660000566000000000000000000241000031800000040000006000036800000000000000S
022019111142004503011 U00007840000784000000000000000000348000046300000040000003000053400000000000000S
022019111142004503012 A00005610000561000000000000000000218000030200000000000001000036600000000000000S
022019111142004503012 B00005740000574000000000000000000212000028700000030000000000036600000000000000S
022019111142004503013 A00007080000708000000000000000000244000035000000020000002000041400000000000000S
022019111142004503013 B00007160000716000000000000000000249000034900000030000008000042000000000000000S
022019111142004503014 A00004490000449000000000000000000178000022600000000000000000026800000000000000S
022019111142004503014 B00004620000462000000000000000000173000023100000040000001000027000000000000000S
022019111142004503015 A00008270000827000000000000000000355000047900000020000001000054900000000000000S
022019111142004503015 B00008850000885000000000000000000384000052000000020000002000060700000000000000S
022019111142004503016 U00005830000583000000000000000000195000026300000050000002000033700000000000000S
022019111142004503017 A00007590000759000000000000000000297000041900000040000000000053500000000000000S
022019111142004503017 B00007950000795000000000000000000270000040200000040000000000052700000000000000S
022019111142004503018 U00007670000767000000000000000000310000042200000050000004000049800000000000000S
022019111142004503019 A00004690000469000000000000000000140000023700000020000000000030500000000000000S
022019111142004503019 B00004650000465000000000000000000136000022800000020000000000030800000000000000S
022019111142004504001 U00005830000583000000000000000000206000029100000000000000000036200000000000000S
022019111142004504002 U00005700000570000000000000000000261000032200000000000000000036800000000000000S
022019111142004504003 A00006680000668000000000000000000267000035700000040000004000041500000000000000S
022019111142004504003 B00006500000650000000000000000000257000035500000040000002000039900000000000000S
022019111142004504004 A00006890000689000000000000000000265000038600000020000007000045500000000000000S
022019111142004504004 B00006870000687000000000000000000257000038200000040000005000046500000000000000S
022019111142004504005 A00004500000450000000000000000000208000025000000000000000000029100000000000000S
022019111142004504005 B00004410000441000000000000000000162000021900000010000002000025600000000000000S
022019111142004504006 A00006690000669000000000000000000250000037400000010000001000045200000000000000S
022019111142004504006 B00006380000638000000000000000000241000036900000010000001000042900000000000000S
022019111142004504007 U00007200000720000000000000000000257000034700000010000000000044400000000000000S
022019111142004504008 A00004740000474000000000000000000181000024600000020000001000031700000000000000S
022019111142004504008 B00004310000431000000000000000000159000021800000010000000000028200000000000000S
022019111142004504009 A00004850000485000000000000000000138000021500000020000002000029000000000000000S
022019111142004504009 B00005140000514000000000000000000154000024600000010000000000031600000000000000S
022019111142004601001 A00006450000645000000000000000000233000033500000000000003000043300000000000000S
022019111142004601001 B00005980000598000000000000000000234000031900000010000003000038200000000000000S
022019111142004701001 U00004550000455000000000000000000172000025700000010000000000031300000000000000S
022019111142004801001 U00001830000183000000000000000000053000009300000000000000000011200000000000000S
022019111142004901001 A00007190000719000000000000000000325000041500000060000001000050900000000000000S
022019111142004901001 B00007570000757000000000000000000318000034400000040000001000051300000000000000S
022019111142004901002 A00006340000634000000000000000000282000041400000000000003000043000000000000000S
022019111142004901002 B00006750000675000000000000000000274000036400000000000010000046000000000000000S
022019111142004901003 A00007120000712000000000000000000283000038800000000000000000048700000000000000S
022019111142004901003 B00006980000698000000000000000000275000037500000020000002000049000000000000000S
022019111142005001001 U00002750000275000000000000000000097000013700000020000000000017200000000000000S
022019111142005101001 A00005910000591000000000000000000261000034600000000000000000042700000000000000S
022019111142005101001 B00005500000550000000000000000000228000032200000010000002000037900000000000000S
022019111142005101002 A00005560000556000000000000000000251000034100000010000003000042400000000000000S
022019111142005101002 B00006080000608000000000000000000241000036200000040000001000044500000000000000S
022019111142005101002 C00006800000680000000000000000000298000040800000030000004000049100000000000000S
022019111142005101003 U00007950000795000000000000000000346000050100000040000001000054900000000000000S
022019111142005101004 U00008200000820000000000000000000312000046900000030000004000056300000000000000S
022019111142005101005 A00004830000483000000000000000000177000028200000040000002000033200000000000000S
022019111142005101005 B00004820000482000000000000000000171000026100000000000002000033200000000000000S
022019111142005101006 U00006190000619000000000000000000261000037200000010000003000044600000000000000S
022019111142005101007 A00001840000184000000000000000000087000011100000000000001000013400000000000000S
022019111142005101007 B00003680000368000000000000000000146000020900000010000002000026000000000000000S
022019111142005201001 A00005130000513000000000000000000243000030500000020000002000036600000000000000S
022019111142005201001 B00005370000537000000000000000000237000031400000020000001000037300000000000000S
022019111142005301001 A00007660000766000000000000000000303000042500000030000004000052800000000000000S
022019111142005301001 B00008030000803000000000000000000331000045100000020000008000051300000000000000S
022019111142005301002 U00008370000837000000000000000000338000047200000020000000000057200000000000000S
022019111142005301003 A00005310000531000000000000000000186000025500000020000000000030300000000000000S
022019111142005301003 B00005490000549000000000000000000196000026800000000000001000032000000000000000S
022019111142005301004 A00006860000686000000000000000000285000039000000060000001000047000000000000000S
022019111142005301004 B00006840000684000000000000000000278000036700000000000002000043200000000000000S
022019111142005401001 U00004610000461000000000000000000168000026600000010000000000029300000000000000S
022019111142005501001 A00004690000469000000000000000000200000029100000030000002000035000000000000000S
022019111142005501001 B00004880000488000000000000000000180000027500000010000002000034900000000000000S
022019111142005501002 A00004720000472000000000000000000196000028700000020000004000034600000000000000S
022019111142005501002 B00004890000489000000000000000000215000028700000020000001000034700000000000000S
022019111142005501003 U00007910000792000000000000000000338000047800000000000000000056900000000000000S
022019111142005501004 U00008260000826000000000000000000342000048000000070000004000056000000000000000S
022019111142005501005 A00006580000658000000000000000000319000042600000020000000000053300000000000000S
022019111142005501005 B00006660000666000000000000000000298000040700000020000001000050700000000000000S
022019111142005501006 A00008980000898000000000000000000331000049500000030000004000063100000000000000S
022019111142005501006 B00008460000846000000000000000000300000046000000020000001000058400000000000000S
022019111142005502001 A00004960000496000000000000000000210000031500000000000002000037000000000000000S
022019111142005502001 B00004980000498000000000000000000206000030200000000000005000037300000000000000S
022019111142005502002 A00004660000466000000000000000000166000024500000030000002000028600000000000000S
022019111142005502002 B00004890000489000000000000000000167000023200000000000000000028700000000000000S
022019111142005502003 U00007550000755000000000000000000249000037000000010000004000043000000000000000S
022019111142005502004 A00005180000518000000000000000000249000031900000010000001000036100000000000000S
022019111142005502004 B00004610000461000000000000000000199000026100000020000001000030500000000000000S
022019111142005503001 U00007100000710000000000000000000338000041400000000000002000048900000000000000S
022019111142005503002 U00007010000701000000000000000000281000037000000020000006000045500000000000000S
022019111142005503003 U00007580000758000000000000000000263000035900000040000004000044200000000000000S
022019111142005504001 A00004940000494000000000000000000193000028100000000000000000035200000000000000S
022019111142005504001 B00005110000511000000000000000000207000029300000000000002000035600000000000000S
022019111142005504002 A00005870000587000000000000000000239000034400000000000000000040400000000000000S
022019111142005504002 B00005250000525000000000000000000194000030400000040000002000034600000000000000S
022019111142005504003 A00006080000608000000000000000000189000030400000010000004000037200000000000000S
022019111142005504003 B00005600000560000000000000000000187000028200000010000001000035100000000000000S
022019111142005504004 A00004620000462000000000000000000213000027900000000000002000035300000000000000S
022019111142005504004 B00004350000435000000000000000000188000024400000000000001000031100000000000000S
022019111142005505001 U00006630000663000000000000000000146000020900000000000001000026300000000000000S
022019111142005601001 A00004850000485000000000000000000208000032000000030000001000035500000000000000S
022019111142005601001 B00005550000555000000000000000000247000037100000020000000000040200000000000000S
022019111142005601002 A00005920000592000000000000000000278000038700000020000004000042300000000000000S
022019111142005601002 B00006570000657000000000000000000284000042000000020000002000046600000000000000S
