022016061142004502010 A00008520000852000000000000000000301000043100000060000005000058500000000000000S
022016061142004502010 B00008400000840000000000000000000298000043300000020000006000058400000000000000S
022016061142004503001 A00007580000758000000000000000000263000037000000050000002000052300000000000000S
022016061142004503001 B00007100000710000000000000000000294000036800000000000003000049800000000000000S
022016061142004503002 U00008570000857000000000000000000303000041000000010000005000054700000000000000S
022016061142004503003 U00008520000852000000000000000000278000038700000020000005000052400000000000000S
022016061142004503004 U00007050000705000000000000000000215000030500000030000002000039300000000000000S
022016061142004503005 A00005690000569000000000000000000199000027900000020000001000035600000000000000S
022016061142004503005 B00005440000544000000000000000000185000025000000050000001000032800000000000000S
022016061142004503006 A00005300000530000000000000000000191000025400000050000001000034900000000000000S
022016061142004503006 B00005110000511000000000000000000165000023400000020000003000032600000000000000S
022016061142004503007 A00004970000497000000000000000000168000025000000010000002000033200000000000000S
022016061142004503007 B00005300000530000000000000000000177000024500000010000003000032800000000000000S
022016061142004503008 A00004630000463000000000000000000158000021000000010000001000028900000000000000S
022016061142004503008 B00004600000460000000000000000000167000023600000020000001000029800000000000000S
022016061142004503009 A00005130000513000000000000000000182000025900000040000001000033100000000000000S
022016061142004503009 B00005100000510000000000000000000174000035200000020000004000034100000000000000S
022016061142004503010 A00005900000590000000000000000000200000028500000020000001000041300000000000000S
022016061142004503010 B00006200000620000000000000000000214000032300000030000005000042600000000000000S
022016061142004503011 U00008250000825000000000000000000305000042600000010000002000056700000000000000S
022016061142004503012 A00005750000575000000000000000000204000028100000040000001000036300000000000000S
022016061142004503012 B00005690000569000000000000000000340000034000000060000002000038200000000000000S
022016061142004503013 A00006690000669000000000000000000243000034700000070000000000043800000000000000S
022016061142004503013 B00007120000712000000000000000000229000032100000090000003000043600000000000000S
022016061142004503014 A00004740000474000000000000000000158000021400000020000002000028000000000000000S
022016061142004503014 B00004550000455000000000000000000137000021100000000000000000026800000000000000S
022016061142004503015 A00008770000877000000000000000000326000044700000090000002000057400000000000000S
022016061142004503015 B00008970000897000000000000000000304000046000000000000004000061900000000000000S
022016061142004503016 U00005720000572000000000000000000203000025200000030000000000033200000000000000S
022016061142004503017 A00007460000746000000000000000000211000034000000000000000000050400000000000000S
022016061142004503017 B00007680000768000000000000000000285000036800000020000001000050300000000000000S
022016061142004503018 U00007790000779000000000000000000221000042000000020000003000053900000000000000S
022016061142004503019 A00004410000441000000000000000000134000019300000010000001000026800000000000000S
022016061142004503019 B00004670000467000000000000000000142000020200000000000000000028800000000000000S
022016061142004504001 U00004960000496000000000000000000172000024300000010000000000042800000000000000S
022016061142004504002 U00006520000652000000000000000000229000033300000010000000000030400000000000000S
022016061142004504003 A00006730000673000000000000000000225000031900000030000002000043000000000000000S
022016061142004504003 B00006420000642000000000000000000208000031500000050000001000039500000000000000S
022016061142004504004 U00009470000947000000000000000000322000047500000030000004000064300000000000000S
022016061142004504005 A00004540000454000000000000000000193000025300000030000001000029500000000000000S
022016061142004504005 B00004480000448000000000000000000181000024100000010000002000028000000000000000S
022016061142004504006 A00006650000665000000000000000000215000032000000020000002000043100000000000000S
022016061142004504006 B00006300000630000000000000000000191000029000000000000004000039300000000000000S
022016061142004504007 U00007260000726000000000000000000247000036600000040000000000044100000000000000S
022016061142004504008 A00004740000474000000000000000000163000025900000000000000000033300000000000000S
022016061142004504008 B00004280000428000000000000000000129000020100000020000002000027000000000000000S
022016061142004504009 A00004670000467000000000000000000131000020300000010000004000028200000000000000S
022016061142004504009 B00004720000472000000000000000000142000021000000020000001000030300000000000000S
022016061142004601001 A00006270000627000000000000000000185000026600000040000001000038400000000000000S
022016061142004601001 B00005960000596000000000000000000182000025200000010000001000034800000000000000S
022016061142004701001 U00004690000469000000000000000000159000022600000050000003000029900000000000000S
022016061142004801001 U00001820000182000000000000000000046000006600000020000002000009600000000000000S
022016061142004901001 A00007400000740000000000000000000248000035000000040000001000049000000000000000S
022016061142004901001 B00007780000778000000000000000000273000035300000010000001000050900000000000000S
